date	Qdaily
8/21/2005	0.821188545
8/22/2005	0.707921159
8/23/2005	0.62297062
8/24/2005	0.594653774
8/25/2005	0.566336927
8/26/2005	0.481386388
8/27/2005	0.453069542
8/28/2005	0.453069542
8/29/2005	1.132673855
8/30/2005	0.566336927
8/31/2005	0.509703235
9/1/2005	0.453069542
9/2/2005	0.453069542
9/3/2005	0.453069542
9/4/2005	0.396435849
9/5/2005	0.368119003
9/6/2005	0.283168464
9/7/2005	0.283168464
9/8/2005	0.31148531
9/9/2005	0.31148531
9/10/2005	0.339802156
9/11/2005	0.339802156
9/12/2005	0.339802156
9/13/2005	0.368119003
9/14/2005	0.509703235
9/15/2005	0.62297062
9/16/2005	0.481386388
9/17/2005	0.453069542
9/18/2005	0.396435849
9/19/2005	0.368119003
9/20/2005	0.339802156
9/21/2005	0.339802156
9/22/2005	0.31148531
9/23/2005	0.31148531
9/24/2005	0.31148531
9/25/2005	0.31148531
9/26/2005	0.31148531
9/27/2005	0.31148531
9/28/2005	0.31148531
9/29/2005	0.31148531
9/30/2005	0.31148531
10/1/2005	0.283168464
10/2/2005	0.283168464
10/3/2005	0.283168464
10/4/2005	0.31148531
10/5/2005	0.339802156
10/6/2005	0.877822237
10/7/2005	0.877822237
10/8/2005	2.038812939
10/9/2005	3.539605796
10/10/2005	2.605149866
10/11/2005	1.86891186
10/12/2005	2.152080324
10/13/2005	1.670693936
10/14/2005	1.529109704
10/15/2005	1.444159165
10/16/2005	1.189307547
10/17/2005	0.991089623
10/18/2005	0.93445593
10/19/2005	0.877822237
10/20/2005	0.849505391
10/21/2005	0.821188545
10/22/2005	1.444159165
10/23/2005	2.152080324
10/24/2005	1.840595014
10/25/2005	3.567922642
10/26/2005	4.785547036
10/27/2005	4.672279651
10/28/2005	3.19980364
10/29/2005	2.350298249
10/30/2005	2.095446631
10/31/2005	1.925545553
11/1/2005	1.755644475
11/2/2005	1.670693936
11/3/2005	1.585743397
11/4/2005	1.55742655
11/5/2005	1.529109704
11/6/2005	1.444159165
11/7/2005	1.444159165
11/8/2005	1.387525472
11/9/2005	1.359208626
11/10/2005	1.302574933
11/11/2005	1.302574933
11/12/2005	1.24594124
11/13/2005	1.24594124
11/14/2005	1.24594124
11/15/2005	1.24594124
11/16/2005	1.274258087
11/17/2005	1.670693936
11/18/2005	1.614060243
11/19/2005	1.444159165
11/20/2005	1.359208626
11/21/2005	1.699010782
11/22/2005	3.907724799
11/23/2005	6.456240972
11/24/2005	6.654458897
11/25/2005	4.530695419
11/26/2005	3.51128895
11/27/2005	3.001585715
11/28/2005	2.80336779
11/29/2005	2.661783559
11/30/2005	4.870497575
12/1/2005	6.880993668
12/2/2005	5.720002966
12/3/2005	4.502378573
12/4/2005	4.190893263
12/5/2005	4.304160648
12/6/2005	4.360794341
12/7/2005	4.13425957
12/8/2005	3.737823721
12/9/2005	3.851091106
12/10/2005	4.785547036
12/11/2005	5.238616578
12/12/2005	4.927131268
12/13/2005	4.530695419
12/14/2005	4.049309031
12/15/2005	3.624556335
12/16/2005	8.325152832
12/17/2005	15.9990182
12/18/2005	10.78871847
12/19/2005	6.852676821
12/20/2005	5.861587198
12/21/2005	5.266933425
12/22/2005	4.785547036
12/23/2005	4.502378573
12/24/2005	4.360794341
12/25/2005	4.304160648
12/26/2005	4.898814422
12/27/2005	5.69168612
12/28/2005	5.266933425
12/29/2005	4.898814422
12/30/2005	5.351883964
12/31/2005	5.69168612
1/1/2006	5.181982885
1/2/2006	4.813863883
1/3/2006	9.882579383
1/4/2006	15.9990182
1/5/2006	11.18515432
1/6/2006	7.588914827
1/7/2006	6.371290433
1/8/2006	5.748319813
1/9/2006	5.238616578
1/10/2006	4.870497575
1/11/2006	4.587329112
1/12/2006	4.502378573
1/13/2006	4.44574488
1/14/2006	4.587329112
1/15/2006	4.927131268
1/16/2006	4.672279651
1/17/2006	4.275843802
1/18/2006	4.813863883
1/19/2006	6.824359975
1/20/2006	6.711092589
1/21/2006	5.776636659
1/22/2006	5.181982885
1/23/2006	9.20297507
1/24/2006	19.73684192
1/25/2006	15.12119596
1/26/2006	9.712678304
1/27/2006	7.277429517
1/28/2006	6.342973587
1/29/2006	6.031488277
1/30/2006	5.521785042
1/31/2006	5.323567117
2/1/2006	5.040398654
2/2/2006	4.728913344
2/3/2006	4.700596497
2/4/2006	4.559012265
2/5/2006	4.785547036
2/6/2006	4.927131268
2/7/2006	4.587329112
2/8/2006	4.332477494
2/9/2006	4.162576416
2/10/2006	3.964358492
2/11/2006	3.851091106
2/12/2006	4.785547036
2/13/2006	4.587329112
2/14/2006	4.502378573
2/15/2006	4.530695419
2/16/2006	5.012081807
2/17/2006	6.229706201
2/18/2006	6.597825204
2/19/2006	5.720002966
2/20/2006	5.040398654
2/21/2006	4.75723019
2/22/2006	4.643962804
2/23/2006	4.643962804
2/24/2006	4.559012265
2/25/2006	4.304160648
2/26/2006	4.247526955
2/27/2006	3.992675338
2/28/2006	3.907724799
3/1/2006	3.766140567
3/2/2006	3.709506874
3/3/2006	3.766140567
3/4/2006	3.482972103
3/5/2006	3.313071025
3/6/2006	3.171486793
3/7/2006	3.143169947
3/8/2006	3.001585715
3/9/2006	2.973268869
3/10/2006	2.973268869
3/11/2006	2.88831833
3/12/2006	2.775050944
3/13/2006	2.775050944
3/14/2006	2.831684637
3/15/2006	2.690100405
3/16/2006	2.463565634
3/17/2006	2.378615095
3/18/2006	2.350298249
3/19/2006	2.265347709
3/20/2006	2.208714017
3/21/2006	2.18039717
3/22/2006	2.18039717
3/23/2006	2.123763478
3/24/2006	2.010496092
3/25/2006	2.067129785
3/26/2006	2.095446631
3/27/2006	2.038812939
3/28/2006	1.925545553
3/29/2006	1.953862399
3/30/2006	1.86891186
3/31/2006	1.86891186
4/1/2006	1.897228707
4/2/2006	1.897228707
4/3/2006	1.812278168
4/4/2006	2.095446631
4/5/2006	1.925545553
4/6/2006	1.812278168
4/7/2006	1.783961321
4/8/2006	2.038812939
4/9/2006	2.633466712
4/10/2006	2.265347709
4/11/2006	2.010496092
4/12/2006	1.897228707
4/13/2006	1.86891186
4/14/2006	1.86891186
4/15/2006	2.123763478
4/16/2006	2.237030863
4/17/2006	1.925545553
4/18/2006	1.812278168
4/19/2006	1.755644475
4/20/2006	1.642377089
4/21/2006	1.529109704
4/22/2006	2.321981402
4/23/2006	6.173072508
4/24/2006	7.673865366
4/25/2006	6.654458897
4/26/2006	5.323567117
4/27/2006	4.275843802
4/28/2006	3.596239489
4/29/2006	3.029902561
4/30/2006	2.605149866
5/1/2006	2.406931941
5/2/2006	2.237030863
5/3/2006	2.152080324
5/4/2006	2.067129785
5/5/2006	1.925545553
5/6/2006	1.812278168
5/7/2006	1.699010782
5/8/2006	1.500792858
5/9/2006	1.387525472
5/10/2006	1.330891779
5/11/2006	1.274258087
5/12/2006	1.755644475
5/13/2006	1.699010782
5/14/2006	1.500792858
5/15/2006	1.670693936
5/16/2006	1.925545553
5/17/2006	1.727327628
5/18/2006	1.500792858
5/19/2006	1.387525472
5/20/2006	1.330891779
5/21/2006	1.217624394
5/22/2006	1.160990701
5/23/2006	1.132673855
5/24/2006	1.019406469
5/25/2006	1.019406469
5/26/2006	1.047723316
5/27/2006	1.076040162
5/28/2006	0.991089623
5/29/2006	0.93445593
5/30/2006	0.93445593
5/31/2006	0.849505391
6/1/2006	0.792871698
6/2/2006	0.877822237
6/3/2006	1.840595014
6/4/2006	1.642377089
6/5/2006	1.160990701
6/6/2006	0.93445593
6/7/2006	0.962772777
6/8/2006	0.991089623
6/9/2006	1.160990701
6/10/2006	1.217624394
6/11/2006	0.991089623
6/12/2006	0.962772777
6/13/2006	0.991089623
6/14/2006	0.93445593
6/15/2006	0.906139084
6/16/2006	0.821188545
6/17/2006	0.792871698
6/18/2006	0.707921159
6/19/2006	0.594653774
6/20/2006	0.764554852
6/21/2006	0.679604313
6/22/2006	0.792871698
6/23/2006	1.132673855
6/24/2006	0.736238006
6/25/2006	8.693271835
6/26/2006	37.66140567
6/27/2006	69.65944207
6/28/2006	51.53666039
6/29/2006	39.36041645
6/30/2006	17.07505836
7/1/2006	9.82594569
7/2/2006	6.965944207
7/3/2006	5.465151349
7/4/2006	4.813863883
7/5/2006	5.946537737
7/6/2006	8.806539221
7/7/2006	16.16891928
7/8/2006	11.52495647
7/9/2006	7.277429517
7/10/2006	5.493468196
7/11/2006	4.559012265
7/12/2006	3.851091106
7/13/2006	3.567922642
7/14/2006	3.228120486
7/15/2006	2.88831833
7/16/2006	2.520199327
7/17/2006	2.265347709
7/18/2006	1.953862399
7/19/2006	1.86891186
7/20/2006	1.727327628
7/21/2006	1.642377089
7/22/2006	2.010496092
7/23/2006	5.493468196
7/24/2006	5.210299732
7/25/2006	3.426338411
7/26/2006	2.520199327
7/27/2006	2.152080324
7/28/2006	1.840595014
7/29/2006	1.699010782
7/30/2006	1.585743397
7/31/2006	1.444159165
8/1/2006	1.330891779
8/2/2006	1.330891779
8/3/2006	1.104357008
8/4/2006	1.076040162
8/5/2006	0.991089623
8/6/2006	0.906139084
8/7/2006	0.93445593
8/8/2006	0.93445593
8/9/2006	0.736238006
8/10/2006	0.764554852
8/11/2006	0.906139084
8/12/2006	0.764554852
8/13/2006	0.736238006
8/14/2006	0.679604313
8/15/2006	0.566336927
8/16/2006	0.62297062
8/17/2006	0.481386388
8/18/2006	0.566336927
8/19/2006	0.538020081
8/20/2006	0.62297062
8/21/2006	0.538020081
8/22/2006	0.424752696
8/23/2006	0.368119003
8/24/2006	0.396435849
8/25/2006	0.424752696
8/26/2006	0.453069542
8/27/2006	0.453069542
8/28/2006	0.453069542
8/29/2006	0.509703235
8/30/2006	1.189307547
8/31/2006	0.62297062
9/1/2006	0.792871698
9/2/2006	2.775050944
9/3/2006	3.737823721
9/4/2006	2.718417251
9/5/2006	1.925545553
9/6/2006	2.690100405
9/7/2006	2.293664556
9/8/2006	1.670693936
9/9/2006	1.387525472
9/10/2006	1.274258087
9/11/2006	1.160990701
9/12/2006	1.076040162
9/13/2006	1.019406469
9/14/2006	1.132673855
9/15/2006	1.444159165
9/16/2006	1.585743397
9/17/2006	1.444159165
9/18/2006	1.302574933
9/19/2006	1.189307547
9/20/2006	1.132673855
9/21/2006	1.019406469
9/22/2006	0.962772777
9/23/2006	0.906139084
9/24/2006	0.906139084
9/25/2006	0.906139084
9/26/2006	0.849505391
9/27/2006	0.792871698
9/28/2006	0.821188545
9/29/2006	1.047723316
9/30/2006	0.991089623
10/1/2006	0.962772777
10/2/2006	0.93445593
10/3/2006	0.877822237
10/4/2006	0.821188545
10/5/2006	0.821188545
10/6/2006	2.152080324
10/7/2006	3.51128895
10/8/2006	2.633466712
10/9/2006	1.727327628
10/10/2006	1.415842318
10/11/2006	2.237030863
10/12/2006	5.946537737
10/13/2006	4.587329112
10/14/2006	2.746734098
10/15/2006	2.010496092
10/16/2006	1.783961321
10/17/2006	1.840595014
10/18/2006	3.228120486
10/19/2006	3.737823721
10/20/2006	3.313071025
10/21/2006	3.284754179
10/22/2006	3.19980364
10/23/2006	2.605149866
10/24/2006	2.237030863
10/25/2006	2.010496092
10/26/2006	1.86891186
10/27/2006	1.812278168
10/28/2006	3.058219408
10/29/2006	4.842180729
10/30/2006	5.012081807
10/31/2006	3.709506874
11/1/2006	2.916635176
11/2/2006	2.57683302
11/3/2006	2.350298249
11/4/2006	2.152080324
11/5/2006	2.010496092
11/6/2006	1.953862399
11/7/2006	1.953862399
11/8/2006	3.029902561
11/9/2006	5.663369274
11/10/2006	6.201389355
11/11/2006	4.813863883
11/12/2006	4.813863883
11/13/2006	8.353469679
11/14/2006	15.54594866
11/15/2006	11.6665407
11/16/2006	7.900400137
11/17/2006	14.01683895
11/18/2006	15.51763181
11/19/2006	9.684361458
11/20/2006	6.965944207
11/21/2006	5.833270352
11/22/2006	5.606735581
11/23/2006	13.96020526
11/24/2006	20.13327777
11/25/2006	14.24337372
11/26/2006	10.02416361
11/27/2006	7.730499059
11/28/2006	6.654458897
11/29/2006	6.031488277
11/30/2006	5.635052427
12/1/2006	5.351883964
12/2/2006	5.125349193
12/3/2006	4.75723019
12/4/2006	4.44574488
12/5/2006	4.275843802
12/6/2006	4.13425957
12/7/2006	3.964358492
12/8/2006	3.794457413
12/9/2006	3.51128895
12/10/2006	3.369704718
12/11/2006	3.284754179
12/12/2006	3.19980364
12/13/2006	3.143169947
12/14/2006	3.19980364
12/15/2006	3.19980364
12/16/2006	3.114853101
12/17/2006	2.916635176
12/18/2006	2.831684637
12/19/2006	2.775050944
12/20/2006	2.633466712
12/21/2006	2.520199327
12/22/2006	2.520199327
12/23/2006	3.398021564
12/24/2006	4.105942723
12/25/2006	4.020992184
12/26/2006	4.983764961
12/27/2006	6.00317143
12/28/2006	5.153666039
12/29/2006	4.417428034
12/30/2006	4.049309031
12/31/2006	3.82277426
1/1/2007	5.720002966
1/2/2007	16.25386982
1/3/2007	14.24337372
1/4/2007	8.26851914
1/5/2007	6.62614205
1/6/2007	6.569508358
1/7/2007	7.022577899
1/8/2007	17.78297952
1/9/2007	38.79407953
1/10/2007	19.02892076
1/11/2007	11.92139232
1/12/2007	8.353469679
1/13/2007	7.24911267
1/14/2007	6.541191511
1/15/2007	6.342973587
1/16/2007	6.00317143
1/17/2007	5.521785042
1/18/2007	4.983764961
1/19/2007	4.927131268
1/20/2007	4.870497575
1/21/2007	4.587329112
1/22/2007	4.502378573
1/23/2007	4.559012265
1/24/2007	4.530695419
1/25/2007	4.389111187
1/26/2007	4.190893263
1/27/2007	3.992675338
1/28/2007	4.020992184
1/29/2007	3.907724799
1/30/2007	3.596239489
1/31/2007	3.426338411
2/1/2007	3.256437332
2/2/2007	3.341387872
2/3/2007	3.482972103
2/4/2007	3.228120486
2/5/2007	2.944952022
2/6/2007	2.831684637
2/7/2007	2.860001483
2/8/2007	2.831684637
2/9/2007	2.775050944
2/10/2007	2.718417251
2/11/2007	2.661783559
2/12/2007	2.605149866
2/13/2007	2.520199327
2/14/2007	4.530695419
2/15/2007	8.863172913
2/16/2007	7.475647441
2/17/2007	5.38020081
2/18/2007	4.813863883
2/19/2007	4.530695419
2/20/2007	4.247526955
2/21/2007	4.332477494
2/22/2007	4.219210109
2/23/2007	4.190893263
2/24/2007	3.879407953
2/25/2007	3.652873182
2/26/2007	4.813863883
2/27/2007	7.050894746
2/28/2007	6.711092589
3/1/2007	5.493468196
3/2/2007	6.597825204
3/3/2007	10.84535216
3/4/2007	7.64554852
3/5/2007	5.833270352
3/6/2007	5.125349193
3/7/2007	4.615645958
3/8/2007	4.360794341
3/9/2007	4.247526955
3/10/2007	4.13425957
3/11/2007	4.077625877
3/12/2007	4.020992184
3/13/2007	3.851091106
3/14/2007	3.766140567
3/15/2007	3.681190028
3/16/2007	6.456240972
3/17/2007	37.37823721
3/18/2007	26.58951874
3/19/2007	13.90357157
3/20/2007	8.749905528
3/21/2007	6.456240972
3/22/2007	5.550101888
3/23/2007	5.295250271
3/24/2007	5.210299732
3/25/2007	5.125349193
3/26/2007	4.927131268
3/27/2007	4.983764961
3/28/2007	4.813863883
3/29/2007	4.44574488
3/30/2007	4.13425957
3/31/2007	3.964358492
4/1/2007	3.766140567
4/2/2007	3.766140567
4/3/2007	3.652873182
4/4/2007	4.049309031
4/5/2007	5.889904045
4/6/2007	5.804953506
4/7/2007	4.955448115
4/8/2007	4.474061726
4/9/2007	4.105942723
4/10/2007	3.766140567
4/11/2007	3.567922642
4/12/2007	6.201389355
4/13/2007	10.33564892
4/14/2007	8.098618061
4/15/2007	22.37030863
4/16/2007	118.0812494
4/17/2007	65.97825204
4/18/2007	24.66397319
4/19/2007	16.3671372
4/20/2007	12.62931348
4/21/2007	9.571094073
4/22/2007	7.815449598
4/23/2007	6.852676821
4/24/2007	6.144755662
4/25/2007	5.606735581
4/26/2007	5.210299732
4/27/2007	4.927131268
4/28/2007	5.0687155
4/29/2007	4.842180729
4/30/2007	4.502378573
5/1/2007	4.304160648
5/2/2007	3.709506874
5/3/2007	3.51128895
5/4/2007	3.284754179
5/5/2007	3.086536254
5/6/2007	2.973268869
5/7/2007	2.80336779
5/8/2007	2.548516173
5/9/2007	2.49188248
5/10/2007	2.548516173
5/11/2007	2.57683302
5/12/2007	2.49188248
5/13/2007	2.690100405
5/14/2007	2.57683302
5/15/2007	2.265347709
5/16/2007	2.18039717
5/17/2007	2.690100405
5/18/2007	2.520199327
5/19/2007	2.237030863
5/20/2007	2.18039717
5/21/2007	2.038812939
5/22/2007	1.840595014
5/23/2007	1.699010782
5/24/2007	1.55742655
5/25/2007	1.472476011
5/26/2007	1.415842318
5/27/2007	1.330891779
5/28/2007	1.387525472
5/29/2007	1.387525472
5/30/2007	1.302574933
5/31/2007	1.217624394
6/1/2007	1.132673855
6/2/2007	1.104357008
6/3/2007	1.132673855
6/4/2007	2.237030863
6/5/2007	2.350298249
6/6/2007	1.755644475
6/7/2007	1.444159165
6/8/2007	1.274258087
6/9/2007	1.160990701
6/10/2007	1.132673855
6/11/2007	1.104357008
6/12/2007	1.076040162
6/13/2007	1.812278168
6/14/2007	1.585743397
6/15/2007	1.444159165
6/16/2007	1.387525472
6/17/2007	1.330891779
6/18/2007	1.160990701
6/19/2007	0.962772777
6/20/2007	0.906139084
6/21/2007	0.906139084
6/22/2007	0.877822237
6/23/2007	0.849505391
6/24/2007	0.764554852
6/25/2007	0.736238006
6/26/2007	0.679604313
6/27/2007	0.651287466
6/28/2007	0.651287466
6/29/2007	0.651287466
6/30/2007	0.679604313
7/1/2007	0.707921159
7/2/2007	0.679604313
7/3/2007	0.481386388
7/4/2007	0.509703235
7/5/2007	0.651287466
7/6/2007	0.566336927
7/7/2007	0.453069542
7/8/2007	0.396435849
7/9/2007	0.31148531
7/10/2007	0.62297062
7/11/2007	1.55742655
7/12/2007	1.812278168
7/13/2007	1.076040162
7/14/2007	0.821188545
7/15/2007	0.62297062
7/16/2007	0.368119003
7/17/2007	0.368119003
7/18/2007	0.368119003
7/19/2007	0.339802156
7/20/2007	0.263346671
7/21/2007	0.283168464
7/22/2007	0.223703086
7/23/2007	0.215208032
7/24/2007	0.212376348
7/25/2007	0.15291097
7/26/2007	0.186891186
7/27/2007	0.283168464
7/28/2007	0.31148531
7/29/2007	0.31148531
7/30/2007	1.274258087
7/31/2007	2.831684637
8/1/2007	1.925545553
8/2/2007	0.962772777
8/3/2007	0.594653774
8/4/2007	0.424752696
8/5/2007	0.368119003
8/6/2007	0.453069542
8/7/2007	0.368119003
8/8/2007	0.271841725
8/9/2007	0.368119003
8/10/2007	0.424752696
8/11/2007	0.368119003
8/12/2007	0.277505094
8/13/2007	0.201049609
8/14/2007	0.141584232
8/15/2007	0.155742655
8/16/2007	0.192554555
8/17/2007	0.283168464
8/18/2007	0.201049609
8/19/2007	0.215208032
8/20/2007	0.424752696
8/21/2007	0.764554852
8/22/2007	0.764554852
8/23/2007	0.679604313
8/24/2007	0.594653774
8/25/2007	0.396435849
8/26/2007	0.509703235
8/27/2007	0.453069542
8/28/2007	0.368119003
8/29/2007	0.339802156
8/30/2007	0.339802156
8/31/2007	0.31148531
9/1/2007	0.280336779
9/2/2007	0.229366456
9/3/2007	0.212376348
9/4/2007	0.209544663
9/5/2007	0.453069542
9/6/2007	0.283168464
9/7/2007	0.257683302
9/8/2007	0.172732763
9/9/2007	0.155742655
9/10/2007	0.203881294
9/11/2007	0.368119003
9/12/2007	0.368119003
9/13/2007	0.31148531
9/14/2007	0.277505094
9/15/2007	0.453069542
9/16/2007	0.453069542
9/17/2007	0.368119003
9/18/2007	0.31148531
9/19/2007	0.31148531
9/20/2007	0.31148531
9/21/2007	0.283168464
9/22/2007	0.283168464
9/23/2007	0.263346671
9/24/2007	0.254851617
9/25/2007	0.254851617
9/26/2007	0.246356563
9/27/2007	0.237861509
9/28/2007	0.266178356
9/29/2007	0.254851617
9/30/2007	0.31148531
10/1/2007	0.23219814
10/2/2007	0.223703086
10/3/2007	0.226534771
10/4/2007	0.229366456
10/5/2007	0.283168464
10/6/2007	0.271841725
10/7/2007	0.260514987
10/8/2007	0.212376348
10/9/2007	0.201049609
10/10/2007	0.283168464
10/11/2007	0.283168464
10/12/2007	0.229366456
10/13/2007	0.226534771
10/14/2007	0.246356563
10/15/2007	0.257683302
10/16/2007	0.254851617
10/17/2007	0.266178356
10/18/2007	0.283168464
10/19/2007	0.280336779
10/20/2007	0.283168464
10/21/2007	0.283168464
10/22/2007	0.235029825
10/23/2007	0.237861509
10/24/2007	0.424752696
10/25/2007	0.849505391
10/26/2007	0.821188545
10/27/2007	1.359208626
10/28/2007	1.274258087
10/29/2007	0.962772777
10/30/2007	0.764554852
10/31/2007	0.651287466
11/1/2007	0.538020081
11/2/2007	0.481386388
11/3/2007	0.453069542
11/4/2007	0.453069542
11/5/2007	0.481386388
11/6/2007	0.453069542
11/7/2007	0.509703235
11/8/2007	0.481386388
11/9/2007	0.453069542
11/10/2007	0.453069542
11/11/2007	0.453069542
11/12/2007	0.566336927
11/13/2007	0.453069542
11/14/2007	0.453069542
11/15/2007	0.453069542
11/16/2007	0.509703235
11/17/2007	0.453069542
11/18/2007	0.453069542
11/19/2007	0.538020081
11/20/2007	0.62297062
11/21/2007	0.538020081
11/22/2007	0.538020081
11/23/2007	0.509703235
11/24/2007	0.453069542
11/25/2007	0.424752696
11/26/2007	0.453069542
11/27/2007	0.509703235
11/28/2007	0.509703235
11/29/2007	0.481386388
11/30/2007	0.453069542
12/1/2007	0.453069542
12/2/2007	0.481386388
12/3/2007	0.821188545
12/4/2007	0.849505391
12/5/2007	0.736238006
12/6/2007	1.189307547
12/7/2007	0.792871698
12/8/2007	0.736238006
12/9/2007	0.821188545
12/10/2007	0.764554852
12/11/2007	0.764554852
12/12/2007	0.736238006
12/13/2007	0.707921159
12/14/2007	0.764554852
12/15/2007	0.736238006
12/16/2007	1.415842318
12/17/2007	1.982179246
12/18/2007	1.897228707
12/19/2007	1.359208626
12/20/2007	1.160990701
12/21/2007	1.076040162
12/22/2007	0.93445593
12/23/2007	0.906139084
12/24/2007	1.019406469
12/25/2007	0.991089623
12/26/2007	0.962772777
12/27/2007	1.019406469
12/28/2007	1.047723316
12/29/2007	1.500792858
12/30/2007	2.095446631
12/31/2007	2.661783559
1/1/2008	2.548516173
1/2/2008	2.095446631
1/3/2008	1.699010782
1/4/2008	1.500792858
1/5/2008	1.444159165
1/6/2008	1.444159165
1/7/2008	1.472476011
1/8/2008	1.444159165
1/9/2008	1.387525472
1/10/2008	1.359208626
1/11/2008	1.55742655
1/12/2008	1.925545553
1/13/2008	1.840595014
1/14/2008	1.812278168
1/15/2008	1.783961321
1/16/2008	1.699010782
1/17/2008	1.642377089
1/18/2008	2.57683302
1/19/2008	3.539605796
1/20/2008	3.001585715
1/21/2008	2.265347709
1/22/2008	1.953862399
1/23/2008	1.982179246
1/24/2008	1.953862399
1/25/2008	1.840595014
1/26/2008	1.755644475
1/27/2008	1.727327628
1/28/2008	1.727327628
1/29/2008	1.699010782
1/30/2008	1.699010782
1/31/2008	1.642377089
2/1/2008	2.406931941
2/2/2008	7.220795824
2/3/2008	8.013667522
2/4/2008	4.983764961
2/5/2008	4.190893263
2/6/2008	3.879407953
2/7/2008	3.596239489
2/8/2008	3.284754179
2/9/2008	3.001585715
2/10/2008	2.80336779
2/11/2008	2.49188248
2/12/2008	2.265347709
2/13/2008	4.44574488
2/14/2008	10.10911415
2/15/2008	8.126934908
2/16/2008	5.408517656
2/17/2008	4.474061726
2/18/2008	4.275843802
2/19/2008	4.247526955
2/20/2008	3.879407953
2/21/2008	3.539605796
2/22/2008	3.482972103
2/23/2008	4.020992184
2/24/2008	4.304160648
2/25/2008	4.275843802
2/26/2008	4.247526955
2/27/2008	4.530695419
2/28/2008	4.643962804
2/29/2008	4.077625877
3/1/2008	3.766140567
3/2/2008	3.567922642
3/3/2008	3.313071025
3/4/2008	3.171486793
3/5/2008	3.992675338
3/6/2008	5.181982885
3/7/2008	4.813863883
3/8/2008	10.9303027
3/9/2008	31.9980364
3/10/2008	19.31208922
3/11/2008	10.78871847
3/12/2008	7.815449598
3/13/2008	6.541191511
3/14/2008	5.720002966
3/15/2008	5.38020081
3/16/2008	5.153666039
3/17/2008	4.927131268
3/18/2008	4.502378573
3/19/2008	4.389111187
3/20/2008	4.75723019
3/21/2008	4.559012265
3/22/2008	4.190893263
3/23/2008	4.020992184
3/24/2008	3.709506874
3/25/2008	3.426338411
3/26/2008	3.256437332
3/27/2008	3.171486793
3/28/2008	3.114853101
3/29/2008	2.973268869
3/30/2008	2.661783559
3/31/2008	2.520199327
4/1/2008	2.633466712
4/2/2008	2.661783559
4/3/2008	2.463565634
4/4/2008	3.19980364
4/5/2008	3.964358492
4/6/2008	3.992675338
4/7/2008	4.389111187
4/8/2008	4.275843802
4/9/2008	3.879407953
4/10/2008	3.539605796
4/11/2008	3.341387872
4/12/2008	3.313071025
4/13/2008	5.097032346
4/14/2008	6.965944207
4/15/2008	4.870497575
4/16/2008	3.766140567
4/17/2008	3.482972103
4/18/2008	3.341387872
4/19/2008	3.143169947
4/20/2008	2.944952022
4/21/2008	2.860001483
4/22/2008	2.775050944
4/23/2008	2.520199327
4/24/2008	2.378615095
4/25/2008	2.237030863
4/26/2008	2.152080324
4/27/2008	3.936041645
4/28/2008	3.737823721
4/29/2008	4.105942723
4/30/2008	3.879407953
5/1/2008	3.482972103
5/2/2008	3.256437332
5/3/2008	2.944952022
5/4/2008	2.633466712
5/5/2008	2.378615095
5/6/2008	2.18039717
5/7/2008	2.010496092
5/8/2008	2.067129785
5/9/2008	4.587329112
5/10/2008	10.64713423
5/11/2008	11.94970917
5/12/2008	25.99486497
5/13/2008	56.63369274
5/14/2008	26.07981551
5/15/2008	14.89466119
5/16/2008	9.939213075
5/17/2008	8.664954989
5/18/2008	7.673865366
5/19/2008	6.456240972
5/20/2008	6.541191511
5/21/2008	8.211885447
5/22/2008	8.211885447
5/23/2008	6.258023047
5/24/2008	5.153666039
5/25/2008	4.474061726
5/26/2008	4.105942723
5/27/2008	3.681190028
5/28/2008	3.398021564
5/29/2008	3.114853101
5/30/2008	2.690100405
5/31/2008	2.80336779
6/1/2008	3.624556335
6/2/2008	4.077625877
6/3/2008	3.029902561
6/4/2008	3.766140567
6/5/2008	11.75149124
6/6/2008	14.7813938
6/7/2008	8.466737064
6/8/2008	5.748319813
6/9/2008	4.615645958
6/10/2008	3.851091106
6/11/2008	3.114853101
6/12/2008	2.605149866
6/13/2008	2.237030863
6/14/2008	2.095446631
6/15/2008	1.925545553
6/16/2008	1.783961321
6/17/2008	1.897228707
6/18/2008	1.812278168
6/19/2008	1.670693936
6/20/2008	1.444159165
6/21/2008	1.217624394
6/22/2008	1.132673855
6/23/2008	1.019406469
6/24/2008	0.93445593
6/25/2008	0.877822237
6/26/2008	0.821188545
6/27/2008	0.764554852
6/28/2008	0.764554852
6/29/2008	0.736238006
6/30/2008	0.707921159
7/1/2008	0.679604313
7/2/2008	0.651287466
7/3/2008	0.594653774
7/4/2008	0.566336927
7/5/2008	0.594653774
7/6/2008	0.707921159
7/7/2008	0.849505391
7/8/2008	1.359208626
7/9/2008	1.019406469
7/10/2008	1.670693936
7/11/2008	1.840595014
7/12/2008	1.189307547
7/13/2008	0.906139084
7/14/2008	0.764554852
7/15/2008	0.707921159
7/16/2008	0.651287466
7/17/2008	0.594653774
7/18/2008	0.538020081
7/19/2008	0.481386388
7/20/2008	0.424752696
7/21/2008	0.396435849
7/22/2008	0.368119003
7/23/2008	0.764554852
7/24/2008	0.991089623
7/25/2008	0.707921159
7/26/2008	0.594653774
7/27/2008	0.509703235
7/28/2008	0.481386388
7/29/2008	0.453069542
7/30/2008	0.396435849
7/31/2008	0.368119003
